board,turn,move_num,result,result_scaled,result_scaled_tempo
2br2k1/5p2/1p5p/p7/3pB3/3P3P/2P2PP1/1R4K1 w - - 2 27,True,27,2,3.375,3.038
2br2k1/5p2/1R5p/p7/3pB3/3P3P/2P2PP1/6K1 b - - 0 27,False,27,0,0,0
2br2k1/5p2/1R5p/8/p2pB3/3P3P/2P2PP1/6K1 w - - 0 28,True,28,2,3.375,3.038
1Rbr2k1/5p2/7p/8/p2pB3/3P3P/2P2PP1/6K1 b - - 1 28,False,28,0,0,0
1Rb1r1k1/5p2/7p/8/p2pB3/3P3P/2P2PP1/6K1 w - - 2 29,True,29,2,3.375,3.038
1Rb1r1k1/5p2/7p/8/p2pBP2/3P3P/2P3P1/6K1 b - - 0 29,False,29,0,0,0
1R2r1k1/3b1p2/7p/8/p2pBP2/3P3P/2P3P1/6K1 w - - 1 30,True,30,2,3.375,3.038
4r1k1/1R1b1p2/7p/8/p2pBP2/3P3P/2P3P1/6K1 b - - 2 30,False,30,0,0,0
3r2k1/1R1b1p2/7p/8/p2pBP2/3P3P/2P3P1/6K1 w - - 3 31,True,31,2,3.375,3.038
3r2k1/1R1b1p2/7p/8/p2pBP2/3P3P/2P2KP1/8 b - - 4 31,False,31,0,0,0
3r4/1R1b1pk1/7p/8/p2pBP2/3P3P/2P2KP1/8 w - - 5 32,True,32,2,3.375,3.038
3r4/1R1b1pk1/7p/8/p2pBP2/3P1K1P/2P3P1/8 b - - 6 32,False,32,0,0,0
3rb3/1R3pk1/7p/8/p2pBP2/3P1K1P/2P3P1/8 w - - 7 33,True,33,2,3.375,3.038
3rb3/1R3pk1/7p/8/p2pBPP1/3P1K1P/2P5/8 b - - 0 33,False,33,0,0,0
r3b3/1R3pk1/7p/8/p2pBPP1/3P1K1P/2P5/8 w - - 1 34,True,34,2,3.375,3.038
r3b3/1R3pk1/7p/3B4/p2p1PP1/3P1K1P/2P5/8 b - - 2 34,False,34,0,0,0
4b3/1R3pk1/r6p/3B4/p2p1PP1/3P1K1P/2P5/8 w - - 3 35,True,35,2,3.375,3.038
4b3/2R2pk1/r6p/3B4/p2p1PP1/3P1K1P/2P5/8 b - - 4 35,False,35,0,0,0
4b3/2R2pk1/r6p/3B4/3p1PP1/p2P1K1P/2P5/8 w - - 0 36,True,36,2,3.375,3.038
4b3/2R2pk1/r6p/8/3p1PP1/p2P1K1P/B1P5/8 b - - 1 36,False,36,0,0,0
4b3/2R2pk1/2r4p/8/3p1PP1/p2P1K1P/B1P5/8 w - - 2 37,True,37,2,3.375,3.038
4b3/R4pk1/2r4p/8/3p1PP1/p2P1K1P/B1P5/8 b - - 3 37,False,37,0,0,0
4b3/R4pk1/7p/8/3p1PP1/p2P1K1P/B1r5/8 w - - 0 38,True,38,2,3.375,3.038
4b3/R4pk1/4B2p/8/3p1PP1/p2P1K1P/2r5/8 b - - 1 38,False,38,0,0,0
4b3/R4pk1/4B2p/8/3p1PP1/p2P1K1P/8/2r5 w - - 2 39,True,39,2,3.375,3.038
4b3/R4pk1/7p/8/2Bp1PP1/p2P1K1P/8/2r5 b - - 3 39,False,39,0,0,0
4b3/R4pk1/7p/8/2Bp1PP1/p2P1K1P/8/4r3 w - - 4 40,True,40,2,3.375,3.038
4b3/R4pk1/7p/8/2Bp1PP1/p2P2KP/8/4r3 b - - 5 40,False,40,0,0,0
4b3/R4pk1/8/7p/2Bp1PP1/p2P2KP/8/4r3 w - - 0 41,True,41,2,3.375,3.038
4b3/5pk1/8/7p/2Bp1PP1/R2P2KP/8/4r3 b - - 0 41,False,41,0,0,0
4b3/5pk1/8/7p/2Bp1PP1/R2P2KP/8/6r1 w - - 1 42,True,42,2,3.375,3.038
4b3/5pk1/8/7p/2Bp1PP1/R2P3P/5K2/6r1 b - - 2 42,False,42,0,0,0
4b3/5pk1/8/7p/2Bp1PP1/R2P3P/5K2/7r w - - 3 43,True,43,2,3.375,3.038
R3b3/5pk1/8/7p/2Bp1PP1/3P3P/5K2/7r b - - 4 43,False,43,0,0,0
R7/3b1pk1/8/7p/2Bp1PP1/3P3P/5K2/7r w - - 5 44,True,44,2,3.375,3.038
3R4/3b1pk1/8/7p/2Bp1PP1/3P3P/5K2/7r b - - 6 44,False,44,0,0,0
3R4/5pk1/2b5/7p/2Bp1PP1/3P3P/5K2/7r w - - 7 45,True,45,2,3.375,3.038
2R5/5pk1/2b5/7p/2Bp1PP1/3P3P/5K2/7r b - - 8 45,False,45,0,0,0
2R5/5pk1/8/7p/b1Bp1PP1/3P3P/5K2/7r w - - 9 46,True,46,2,3.375,3.038
8/2R2pk1/8/7p/b1Bp1PP1/3P3P/5K2/7r b - - 10 46,False,46,0,0,0
4b3/2R2pk1/8/7p/2Bp1PP1/3P3P/5K2/7r w - - 11 47,True,47,2,3.375,3.038
2R1b3/5pk1/8/7p/2Bp1PP1/3P3P/5K2/7r b - - 12 47,False,47,0,0,0
2R1b3/5pk1/8/7p/2Bp1PP1/3P3P/5K1r/8 w - - 13 48,True,48,2,3.375,3.038
2R1b3/5pk1/8/7p/2Bp1PP1/3P2KP/7r/8 b - - 14 48,False,48,0,0,0
2R1b3/5pk1/8/7p/2Bp1PP1/3P2KP/4r3/8 w - - 15 49,True,49,2,3.375,3.038
2R1b3/5pk1/8/7p/2Bp1PPK/3P3P/4r3/8 b - - 16 49,False,49,0,0,0
2R1b3/5pk1/8/7p/2Bp1PPK/3Pr2P/8/8 w - - 17 50,True,50,2,3.375,3.038
3Rb3/5pk1/8/7p/2Bp1PPK/3Pr2P/8/8 b - - 18 50,False,50,0,0,0
3R4/5pk1/2b5/7p/2Bp1PPK/3Pr2P/8/8 w - - 19 51,True,51,2,3.375,3.038
8/5pk1/2bR4/7p/2Bp1PPK/3Pr2P/8/8 b - - 20 51,False,51,0,0,0
8/5pk1/2bR4/8/2Bp1PpK/3Pr2P/8/8 w - - 0 52,True,52,2,3.375,3.038
8/5pk1/2bR4/8/2Bp1PPK/3Pr3/8/8 b - - 0 52,False,52,0,0,0
4b3/5pk1/3R4/8/2Bp1PPK/3Pr3/8/8 w - - 1 53,True,53,2,3.375,3.038
4b3/5pk1/8/8/2BR1PPK/3Pr3/8/8 b - - 0 53,False,53,0,0,0
4b3/6k1/5p2/8/2BR1PPK/3Pr3/8/8 w - - 0 54,True,54,2,3.375,3.038
4b3/6k1/3R1p2/8/2B2PPK/3Pr3/8/8 b - - 1 54,False,54,0,0,0
8/6k1/3R1p2/8/b1B2PPK/3Pr3/8/8 w - - 2 55,True,55,2,3.375,3.038
8/6k1/4Rp2/8/b1B2PPK/3Pr3/8/8 b - - 3 55,False,55,0,0,0
8/6k1/4rp2/8/b1B2PPK/3P4/8/8 w - - 0 56,True,56,2,3.375,3.038
8/6k1/4Bp2/8/b4PPK/3P4/8/8 b - - 0 56,False,56,0,0,0
4b3/6k1/4Bp2/8/5PPK/3P4/8/8 w - - 1 57,True,57,2,3.375,3.038
4b3/6k1/4Bp2/8/3P1PPK/8/8/8 b - - 0 57,False,57,0,0,0
4bk2/8/4Bp2/8/3P1PPK/8/8/8 w - - 1 58,True,58,2,3.375,3.038
4bk2/8/4Bp2/3P4/5PPK/8/8/8 b - - 0 58,False,58,0,0,0
5k2/8/4Bp2/1b1P4/5PPK/8/8/8 w - - 1 59,True,59,2,3.375,3.038
5k2/8/3PBp2/1b6/5PPK/8/8/8 b - - 0 59,False,59,0,0,0
5k2/8/3PBp2/8/5PPK/3b4/8/8 w - - 1 60,True,60,2,3.375,3.038
5k2/8/3PBp2/5P2/6PK/3b4/8/8 b - - 0 60,False,60,0,0,0
5k2/8/3PBp2/5P2/4b1PK/8/8/8 w - - 1 61,True,61,2,3.375,3.038
5k2/3P4/4Bp2/5P2/4b1PK/8/8/8 b - - 0 61,False,61,0,0,0
8/3Pk3/4Bp2/5P2/4b1PK/8/8/8 w - - 1 62,True,62,2,3.375,3.038
8/3Pk3/4Bp2/5PP1/4b2K/8/8/8 b - - 0 62,False,62,0,0,0
8/3Pk3/4Bp2/5PP1/7K/5b2/8/8 w - - 1 63,True,63,2,3.375,3.038
8/3Pk3/4BP2/5P2/7K/5b2/8/8 b - - 0 63,False,63,0,0,0
8/3P4/4Bk2/5P2/7K/5b2/8/8 w - - 0 64,True,64,2,3.375,3.038
3Q4/8/4Bk2/5P2/7K/5b2/8/8 b - - 0 64,False,64,0,0,0
3Q4/8/4B3/4kP2/7K/5b2/8/8 w - - 1 65,True,65,2,3.375,3.038
3Q4/8/4B3/4kPK1/8/5b2/8/8 b - - 2 65,False,65,0,0,0
3Q4/8/4B3/4kPK1/8/8/6b1/8 w - - 3 66,True,66,2,3.375,3.038
8/2Q5/4B3/4kPK1/8/8/6b1/8 b - - 4 66,False,66,0,0,0
8/2Q5/4B3/5PK1/3k4/8/6b1/8 w - - 5 67,True,67,2,3.375,3.038
8/8/4B3/5PK1/3k1Q2/8/6b1/8 b - - 6 67,False,67,0,0,0
8/8/4B3/2k2PK1/5Q2/8/6b1/8 w - - 7 68,True,68,2,3.375,3.038
8/8/4B3/2k2PK1/8/8/5Qb1/8 b - - 8 68,False,68,0,0,0
8/8/4B3/5PK1/1k6/8/5Qb1/8 w - - 9 69,True,69,2,3.375,3.038
8/8/4B3/5PK1/1k6/8/1Q4b1/8 b - - 10 69,False,69,0,0,0
8/8/4B3/2k2PK1/8/8/1Q4b1/8 w - - 11 70,True,70,2,3.375,3.038
8/8/4B3/2k2PK1/8/8/6Q1/8 b - - 0 70,False,70,0,0,0
8/8/4B3/1k3PK1/8/8/6Q1/8 w - - 1 71,True,71,2,3.375,3.038
8/8/4B3/1k3PK1/8/5Q2/8/8 b - - 2 71,False,71,0,0,0
8/8/4B3/2k2PK1/8/5Q2/8/8 w - - 3 72,True,72,2,3.375,3.038
8/8/4B3/2k2PK1/8/8/6Q1/8 b - - 4 72,False,72,0,0,0
8/8/4B3/5PK1/1k6/8/6Q1/8 w - - 5 73,True,73,2,3.375,3.038
8/8/4B3/5PK1/1k6/8/2Q5/8 b - - 6 73,False,73,0,0,0
8/8/4B3/5PK1/8/k7/2Q5/8 w - - 7 74,True,74,2,3.375,3.038
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,True,1,0,0,0
rnbqkbnr/pppppppp/8/8/8/5N2/PPPPPPPP/RNBQKB1R b KQkq - 1 1,False,1,2,0.667,0.662
rnbqkbnr/pppp1ppp/4p3/8/8/5N2/PPPPPPPP/RNBQKB1R w KQkq - 0 2,True,2,0,0,0
rnbqkbnr/pppp1ppp/4p3/8/3P4/5N2/PPP1PPPP/RNBQKB1R b KQkq - 0 2,False,2,2,7.594,7.543
rnbqkb1r/pppp1ppp/4pn2/8/3P4/5N2/PPP1PPPP/RNBQKB1R w KQkq - 1 3,True,3,0,0,0
rnbqkb1r/pppp1ppp/4pn2/8/2PP4/5N2/PP2PPPP/RNBQKB1R b KQkq - 0 3,False,3,2,7.594,7.543
rnbqkb1r/ppp2ppp/4pn2/3p4/2PP4/5N2/PP2PPPP/RNBQKB1R w KQkq - 0 4,True,4,0,0,0
rnbqkb1r/ppp2ppp/4pn2/3P4/3P4/5N2/PP2PPPP/RNBQKB1R b KQkq - 0 4,False,4,2,7.594,7.543
rnbqk2r/ppp2ppp/4pn2/3P4/1b1P4/5N2/PP2PPPP/RNBQKB1R w KQkq - 1 5,True,5,0,0,0
rnbqk2r/ppp2ppp/4pn2/3P4/1b1P4/5N2/PP1BPPPP/RN1QKB1R b KQkq - 2 5,False,5,2,7.594,7.543
rnbqk2r/ppp2ppp/4pn2/3P4/3P4/5N2/PP1bPPPP/RN1QKB1R w KQkq - 0 6,True,6,0,0,0
rnbqk2r/ppp2ppp/4pn2/3P4/3P4/8/PP1NPPPP/RN1QKB1R b KQkq - 0 6,False,6,2,7.594,7.543
rnb1k2r/ppp2ppp/4pn2/3q4/3P4/8/PP1NPPPP/RN1QKB1R w KQkq - 0 7,True,7,0,0,0
rnb1k2r/ppp2ppp/4pn2/3q4/Q2P4/8/PP1NPPPP/RN2KB1R b KQkq - 1 7,False,7,2,7.594,7.543
rn2k2r/pppb1ppp/4pn2/3q4/Q2P4/8/PP1NPPPP/RN2KB1R w KQkq - 2 8,True,8,0,0,0
rn2k2r/pppb1ppp/4pn2/3q4/2QP4/8/PP1NPPPP/RN2KB1R b KQkq - 3 8,False,8,2,7.594,7.543
rn2k2r/pppb1ppp/4pn2/8/2qP4/8/PP1NPPPP/RN2KB1R w KQkq - 0 9,True,9,0,0,0
rn2k2r/pppb1ppp/4pn2/8/2NP4/8/PP2PPPP/RN2KB1R b KQkq - 0 9,False,9,2,7.594,7.543
r3k2r/pppb1ppp/2n1pn2/8/2NP4/8/PP2PPPP/RN2KB1R w KQkq - 1 10,True,10,0,0,0
r3k2r/pppb1ppp/2n1pn2/8/2NP4/4P3/PP3PPP/RN2KB1R b KQkq - 0 10,False,10,2,7.594,7.543
r3k2r/pppb1ppp/4pn2/8/1nNP4/4P3/PP3PPP/RN2KB1R w KQkq - 1 11,True,11,0,0,0
r3k2r/pppb1ppp/4pn2/8/1nNP4/4P3/PP3PPP/RN1K1B1R b kq - 2 11,False,11,2,7.594,7.543
r3k2r/pppb1ppp/4p3/8/1nNP2n1/4P3/PP3PPP/RN1K1B1R w kq - 3 12,True,12,0,0,0
r3k2r/pppb1ppp/4p3/8/1nNP2n1/4PP2/PP4PP/RN1K1B1R b kq - 0 12,False,12,2,7.594,7.543
r3k2r/pppb1ppp/4p3/8/1nNP4/4PP2/PP3nPP/RN1K1B1R w kq - 1 13,True,13,0,0,0
r3k2r/pppb1ppp/4p3/8/1nNP4/4PP2/PP2KnPP/RN3B1R b kq - 2 13,False,13,2,7.594,7.543
r3k2r/pppb1ppp/4p3/8/1nNP4/4PP2/PP2K1PP/RN3B1n w kq - 0 14,True,14,0,0,0
r3k2r/pppb1ppp/4p3/8/1nNP4/P3PP2/1P2K1PP/RN3B1n b kq - 0 14,False,14,2,7.594,7.543
r3k2r/pppb1ppp/4p3/3n4/2NP4/P3PP2/1P2K1PP/RN3B1n w kq - 1 15,True,15,0,0,0
r3k2r/pppb1ppp/4p3/3n4/2NP4/P1N1PP2/1P2K1PP/R4B1n b kq - 2 15,False,15,2,7.594,7.543
r3k2r/pppb1ppp/4p3/8/2NP4/P1n1PP2/1P2K1PP/R4B1n w kq - 0 16,True,16,0,0,0
r3k2r/pppb1ppp/4p3/8/2NP4/P1P1PP2/4K1PP/R4B1n b kq - 0 16,False,16,2,7.594,7.543
r6r/pppbkppp/4p3/8/2NP4/P1P1PP2/4K1PP/R4B1n w - - 1 17,True,17,0,0,0
r6r/pppbkppp/4p3/8/2NP4/P1P1PP2/6PP/R3KB1n b - - 2 17,False,17,2,7.594,7.543
r6r/ppp1kppp/4p3/1b6/2NP4/P1P1PP2/6PP/R3KB1n w - - 3 18,True,18,0,0,0
r6r/ppp1kppp/4p3/1b6/2NP4/P1P1PP2/6PP/1R2KB1n b - - 4 18,False,18,2,7.594,7.543
r6r/ppp1kppp/4p3/8/2bP4/P1P1PP2/6PP/1R2KB1n w - - 0 19,True,19,0,0,0
r6r/ppp1kppp/4p3/8/2bPP3/P1P2P2/6PP/1R2KB1n b - - 0 19,False,19,2,7.594,7.543
r6r/ppp1kppp/b3p3/8/3PP3/P1P2P2/6PP/1R2KB1n w - - 1 20,True,20,0,0,0
r6r/ppp1kppp/b3p3/8/P2PP3/2P2P2/6PP/1R2KB1n b - - 0 20,False,20,2,7.594,7.543
rr6/ppp1kppp/b3p3/8/P2PP3/2P2P2/6PP/1R2KB1n w - - 1 21,True,21,0,0,0
rr6/ppp1kppp/b3p3/P7/3PP3/2P2P2/6PP/1R2KB1n b - - 0 21,False,21,2,7.594,7.543
rr6/pppk1ppp/b3p3/P7/3PP3/2P2P2/6PP/1R2KB1n w - - 1 22,True,22,0,0,0
rr6/pppk1ppp/B3p3/P7/3PP3/2P2P2/6PP/1R2K2n b - - 0 22,False,22,2,7.594,7.543
rr6/p1pk1ppp/p3p3/P7/3PP3/2P2P2/6PP/1R2K2n w - - 0 23,True,23,0,0,0
rR6/p1pk1ppp/p3p3/P7/3PP3/2P2P2/6PP/4K2n b - - 0 23,False,23,2,7.594,7.543
1r6/p1pk1ppp/p3p3/P7/3PP3/2P2P2/6PP/4K2n w - - 0 24,True,24,0,0,0
1r6/p1pk1ppp/p3p3/P3P3/3P4/2P2P2/6PP/4K2n b - - 0 24,False,24,2,7.594,7.543
1r6/p1pk2pp/p3pp2/P3P3/3P4/2P2P2/6PP/4K2n w - - 0 25,True,25,0,0,0
1r6/p1pk2pp/p3pp2/P3P3/2PP4/5P2/6PP/4K2n b - - 0 25,False,25,2,7.594,7.543
8/p1pk2pp/p3pp2/P3P3/2PP4/5P2/6PP/1r2K2n w - - 1 26,True,26,0,0,0
8/p1pk2pp/p3pp2/P3P3/2PP4/5P2/3K2PP/1r5n b - - 2 26,False,26,2,7.594,7.543
8/p1pk2pp/p3pp2/P3P3/2PP4/5P2/1r1K2PP/7n w - - 3 27,True,27,0,0,0
8/p1pk2pp/p3pp2/P3P3/2PP4/3K1P2/1r4PP/7n b - - 4 27,False,27,2,7.594,7.543
8/p1pk2pp/p3p3/P3p3/2PP4/3K1P2/1r4PP/7n w - - 0 28,True,28,0,0,0
8/p1pk2pp/p3p3/P3p3/2PP1P2/3K4/1r4PP/7n b - - 0 28,False,28,2,7.594,7.543
8/p1pk2pp/p3p3/P7/2PP1p2/3K4/1r4PP/7n w - - 0 29,True,29,0,0,0
8/p1pk2pp/p3p3/P7/2PP1p1P/3K4/1r4P1/7n b - - 0 29,False,29,2,7.594,7.543
8/p1pk2pp/p3p3/P7/2PP1p1P/3K4/1r3nP1/8 w - - 1 30,True,30,0,0,0
8/p1pk2pp/p3p3/P7/2PP1p1P/2K5/1r3nP1/8 b - - 2 30,False,30,2,7.594,7.543
8/p1pk2pp/p3p3/P7/2PP1p1P/2K5/1r4P1/3n4 w - - 3 31,True,31,0,0,0
8/p1pk2pp/p3p3/P7/2PP1p1P/3K4/1r4P1/3n4 b - - 4 31,False,31,2,7.594,7.543
8/p1p3pp/p2kp3/P7/2PP1p1P/3K4/1r4P1/3n4 w - - 5 32,True,32,0,0,0
8/p1p3pp/p2kp3/P1P5/3P1p1P/3K4/1r4P1/3n4 b - - 0 32,False,32,2,7.594,7.543
8/p1p1k1pp/p3p3/P1P5/3P1p1P/3K4/1r4P1/3n4 w - - 1 33,True,33,0,0,0
8/p1p1k1pp/p3p3/P1P4P/3P1p2/3K4/1r4P1/3n4 b - - 0 33,False,33,2,7.594,7.543
8/p1p1k1pp/p3p3/P1P4P/3P1p2/3K4/1r3nP1/8 w - - 1 34,True,34,0,0,0
8/p1p1k1pp/p3p3/P1P4P/3P1p2/2K5/1r3nP1/8 b - - 2 34,False,34,2,7.594,7.543
8/p1p1k1pp/p3p3/P1P4P/3P1p2/2K5/1r4P1/3n4 w - - 3 35,True,35,0,0,0
8/p1p1k1pp/p3p3/P1P4P/3P1p2/3K4/1r4P1/3n4 b - - 4 35,False,35,2,7.594,7.543
8/p1p1k1pp/p3p3/P1P4P/3P1p2/3K4/6r1/3n4 w - - 0 36,True,36,0,0,0
8/p1p1k1pp/p1P1p3/P6P/3P1p2/3K4/6r1/3n4 b - - 0 36,False,36,2,7.594,7.543
8/p1p1k1pp/p1P1p3/P6P/3P4/3K1p2/6r1/3n4 w - - 0 37,True,37,0,0,0
8/p1p1k1pp/p1P1p3/P6P/2KP4/5p2/6r1/3n4 b - - 1 37,False,37,2,7.594,7.543
8/p1p1k1pp/p1P1p3/P6P/2KP4/8/5pr1/3n4 w - - 0 38,True,38,0,0,0
8/p1p1k1pp/p1P1p3/P1K4P/3P4/8/5pr1/3n4 b - - 1 38,False,38,2,7.594,7.543
8/p1p1k1pp/p1P1p3/P1K3rP/3P4/8/5p2/3n4 w - - 2 39,True,39,0,0,0
8/p1p1k1pp/p1P1p3/P1KP2rP/8/8/5p2/3n4 b - - 0 39,False,39,2,7.594,7.543
8/p1p1k1pp/p1P1p3/P1KP2rP/8/8/8/3n1q2 w - - 0 40,True,40,0,0,0
8/p1p1k1pp/p1P1p3/P2P2rP/1K6/8/8/3n1q2 b - - 1 40,False,40,2,7.594,7.543
8/p1p1k1pp/p1P1p3/Pq1P2rP/1K6/8/8/3n4 w - - 2 41,True,41,0,0,0
8/p1p1k1pp/p1P1p3/Pq1P2rP/8/K7/8/3n4 b - - 3 41,False,41,2,7.594,7.543
8/p1p1k1pp/p1P1p3/P2P2rP/8/K7/1q6/3n4 w - - 4 42,True,42,0,0,0
8/p1p1k1pp/p1P1p3/P2P2rP/K7/8/1q6/3n4 b - - 5 42,False,42,2,7.594,7.543
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,True,1,0,0,0
rnbqkbnr/pppppppp/8/8/8/5N2/PPPPPPPP/RNBQKB1R b KQkq - 1 1,False,1,2,1.0,1.027
rnbqkbnr/ppp1pppp/8/3p4/8/5N2/PPPPPPPP/RNBQKB1R w KQkq - 0 2,True,2,0,0,0
rnbqkbnr/ppp1pppp/8/3p4/8/5NP1/PPPPPP1P/RNBQKB1R b KQkq - 0 2,False,2,2,5.062,5.197
rnbqkbnr/ppp2ppp/4p3/3p4/8/5NP1/PPPPPP1P/RNBQKB1R w KQkq - 0 3,True,3,0,0,0
rnbqkbnr/ppp2ppp/4p3/3p4/8/5NP1/PPPPPPBP/RNBQK2R b KQkq - 1 3,False,3,2,5.062,5.197
rnbqkb1r/ppp2ppp/4pn2/3p4/8/5NP1/PPPPPPBP/RNBQK2R w KQkq - 2 4,True,4,0,0,0
rnbqkb1r/ppp2ppp/4pn2/3p4/3P4/5NP1/PPP1PPBP/RNBQK2R b KQkq - 0 4,False,4,2,5.062,5.197
rnbqkb1r/pp3ppp/4pn2/2pp4/3P4/5NP1/PPP1PPBP/RNBQK2R w KQkq - 0 5,True,5,0,0,0
rnbqkb1r/pp3ppp/4pn2/2pp4/2PP4/5NP1/PP2PPBP/RNBQK2R b KQkq - 0 5,False,5,2,5.062,5.197
rnbqkb1r/pp3ppp/4pn2/2p5/2pP4/5NP1/PP2PPBP/RNBQK2R w KQkq - 0 6,True,6,0,0,0
rnbqkb1r/pp3ppp/4pn2/2p1N3/2pP4/6P1/PP2PPBP/RNBQK2R b KQkq - 1 6,False,6,2,5.062,5.197
rnbqkb1r/pp3ppp/4pn2/4N3/2pp4/6P1/PP2PPBP/RNBQK2R w KQkq - 0 7,True,7,0,0,0
rnbqkb1r/pp3ppp/4pn2/4N3/2pp4/6P1/PP2PPBP/RNBQ1RK1 b kq - 1 7,False,7,2,5.062,5.197
rnbqk2r/pp2bppp/4pn2/4N3/2pp4/6P1/PP2PPBP/RNBQ1RK1 w kq - 2 8,True,8,0,0,0
rnbqk2r/pp2bppp/4pn2/4N3/2pp4/4P1P1/PP3PBP/RNBQ1RK1 b kq - 0 8,False,8,2,5.062,5.197
rnbqk2r/pp2bppp/4pn2/4N3/3p4/2p1P1P1/PP3PBP/RNBQ1RK1 w kq - 0 9,True,9,0,0,0
rnbqk2r/pp2bppp/4pn2/4N3/3P4/2p3P1/PP3PBP/RNBQ1RK1 b kq - 0 9,False,9,2,5.062,5.197
rnbqk2r/pp2bppp/4pn2/4N3/3P4/6P1/Pp3PBP/RNBQ1RK1 w kq - 0 10,True,10,0,0,0
rnbqk2r/pp2bppp/4pn2/4N3/3P4/6P1/PB3PBP/RN1Q1RK1 b kq - 0 10,False,10,2,5.062,5.197
rnbq1rk1/pp2bppp/4pn2/4N3/3P4/6P1/PB3PBP/RN1Q1RK1 w - - 1 11,True,11,0,0,0
rnbq1rk1/pp2bppp/4pn2/4N3/P2P4/6P1/1B3PBP/RN1Q1RK1 b - - 0 11,False,11,2,5.062,5.197
rnbq1rk1/pp2bppp/4p3/3nN3/P2P4/6P1/1B3PBP/RN1Q1RK1 w - - 1 12,True,12,0,0,0
rnbq1rk1/pp2bppp/4p3/3nN3/P2P4/2N3P1/1B3PBP/R2Q1RK1 b - - 2 12,False,12,2,5.062,5.197
r1bq1rk1/pp2bppp/2n1p3/3nN3/P2P4/2N3P1/1B3PBP/R2Q1RK1 w - - 3 13,True,13,0,0,0
r1bq1rk1/pp2bppp/2n1p3/3nN3/P2P4/2N3P1/1B3PBP/2RQ1RK1 b - - 4 13,False,13,2,5.062,5.197
r1bq1rk1/pp3ppp/2n1p3/3nN1b1/P2P4/2N3P1/1B3PBP/2RQ1RK1 w - - 5 14,True,14,0,0,0
r1bq1rk1/pp3ppp/2n1p3/3nN1b1/P2P4/2N3P1/1B3PBP/R2Q1RK1 b - - 6 14,False,14,2,5.062,5.197
r1bq1rk1/pp2bppp/2n1p3/3nN3/P2P4/2N3P1/1B3PBP/R2Q1RK1 w - - 7 15,True,15,0,0,0
r1bq1rk1/pp2bppp/2n1p3/3nN3/P2P3P/2N3P1/1B3PB1/R2Q1RK1 b - - 0 15,False,15,2,5.062,5.197
r1bq1rk1/pp2bppp/2n1p3/4N3/Pn1P3P/2N3P1/1B3PB1/R2Q1RK1 w - - 1 16,True,16,0,0,0
r1bq1rk1/pp2bppp/2n1p3/4N3/Pn1PN2P/6P1/1B3PB1/R2Q1RK1 b - - 2 16,False,16,2,5.062,5.197
r1bq1rk1/pp2b1pp/2n1p3/4Np2/Pn1PN2P/6P1/1B3PB1/R2Q1RK1 w - - 0 17,True,17,0,0,0
r1bq1rk1/pp2b1pp/2n1p3/4Np2/Pn1P3P/2N3P1/1B3PB1/R2Q1RK1 b - - 1 17,False,17,2,5.062,5.197
r1bq1rk1/pp2b1pp/2n1p3/4N3/Pn1P1p1P/2N3P1/1B3PB1/R2Q1RK1 w - - 0 18,True,18,0,0,0
r1bq1rk1/pp2b1pp/2n1p3/8/Pn1P1p1P/2N2NP1/1B3PB1/R2Q1RK1 b - - 1 18,False,18,2,5.062,5.197
r1bq1rk1/pp2b1pp/2n1p3/8/Pn1P3P/2N2Np1/1B3PB1/R2Q1RK1 w - - 0 19,True,19,0,0,0
r1bq1rk1/pp2b1pp/2n1p3/8/Pn1P3P/2N2NP1/1B4B1/R2Q1RK1 b - - 0 19,False,19,2,5.062,5.197
r1b1qrk1/pp2b1pp/2n1p3/8/Pn1P3P/2N2NP1/1B4B1/R2Q1RK1 w - - 1 20,True,20,0,0,0
r1b1qrk1/pp2b1pp/2n1p3/8/Pn1P3P/2N2NP1/1B4BK/R2Q1R2 b - - 2 20,False,20,2,5.062,5.197
r1b1qrk1/pp2b1pp/2n1p3/3n4/P2P3P/2N2NP1/1B4BK/R2Q1R2 w - - 3 21,True,21,0,0,0
r1b1qrk1/pp2b1pp/2n1p3/3N4/P2P3P/5NP1/1B4BK/R2Q1R2 b - - 0 21,False,21,2,5.062,5.197
r1b1qrk1/pp2b1pp/2n5/3p4/P2P3P/5NP1/1B4BK/R2Q1R2 w - - 0 22,True,22,0,0,0
r1b1qrk1/pp2b1pp/2n5/3p4/P2P3P/1Q3NP1/1B4BK/R4R2 b - - 1 22,False,22,2,5.062,5.197
r3qrk1/pp2b1pp/2n1b3/3p4/P2P3P/1Q3NP1/1B4BK/R4R2 w - - 2 23,True,23,0,0,0
r3qrk1/pp2b1pp/2n1b3/3p4/P2P3P/1Q3NP1/1B4BK/4RR2 b - - 3 23,False,23,2,5.062,5.197
r1q2rk1/pp2b1pp/2n1b3/3p4/P2P3P/1Q3NP1/1B4BK/4RR2 w - - 4 24,True,24,0,0,0
r1q2rk1/pp2b1pp/2n1R3/3p4/P2P3P/1Q3NP1/1B4BK/5R2 b - - 0 24,False,24,2,5.062,5.197
